District,Division,Year,Season,Area_ir,Area_rf,Area_total,Pct_irrigated,Planting_Month_w,Maturity_Month_w
Jhenaidah,Khulna,2000,Boro,41973.0,0.0,41973.0,1.0,12.0,4.0
Jhenaidah,Khulna,2005,Aman,50559.0,30228.0,80787.0,0.6258308886330721,7.0,11.374169111366928
Jhenaidah,Khulna,2005,Aus,0.0,9285.0,9285.0,0.0,4.0,8.0
Jhenaidah,Khulna,2005,Boro,50044.0,0.0,50044.0,1.0,12.0,4.0
Jhenaidah,Khulna,2010,Aman,55062.0,33233.0,88295.0,0.6236140211790022,7.0,11.376385978820998
Jhenaidah,Khulna,2010,Aus,0.0,10207.0,10207.0,0.0,4.0,8.0
Jhenaidah,Khulna,2010,Boro,54501.0,0.0,54501.0,1.0,12.0,4.0
Jhenaidah,Khulna,2015,Aman,55062.0,32549.0,87611.0,0.6284827247720035,7.0,11.371517275227996
Jhenaidah,Khulna,2015,Aus,0.0,9998.0,9998.0,0.0,4.0,8.0
Jhenaidah,Khulna,2015,Boro,54501.0,0.0,54501.0,1.0,12.0,4.0
Joypurhat,Rajshahi,2000,Aman,5227.0,35151.0,40378.0,0.12945168160879686,7.8705483183912035,11.870548318391203
Joypurhat,Rajshahi,2000,Aus,0.0,4143.0,4143.0,0.0,5.0,8.0
Joypurhat,Rajshahi,2000,Boro,41973.0,0.0,41973.0,1.0,12.0,4.0
Joypurhat,Rajshahi,2005,Aman,6139.0,30860.0,36999.0,0.1659234033352253,7.834076596664775,11.834076596664774
Joypurhat,Rajshahi,2005,Aus,0.0,3637.0,3637.0,0.0,5.0,8.0
Joypurhat,Rajshahi,2005,Boro,50044.0,0.0,50044.0,1.0,12.0,4.0
Joypurhat,Rajshahi,2010,Aman,6686.0,33928.0,40614.0,0.16462303639139214,7.835376963608608,11.835376963608608
Joypurhat,Rajshahi,2010,Aus,0.0,3999.0,3999.0,0.0,5.0,8.0
Joypurhat,Rajshahi,2010,Boro,54501.0,0.0,54501.0,1.0,12.0,4.0
Joypurhat,Rajshahi,2015,Aman,6686.0,33230.0,39916.0,0.16750175368273373,7.832498246317266,11.832498246317266
Joypurhat,Rajshahi,2015,Aus,0.0,3917.0,3917.0,0.0,5.0,8.0
Joypurhat,Rajshahi,2015,Boro,54501.0,0.0,54501.0,1.0,12.0,4.0
Khagrachhari,Chittagong,2000,Aman,3690.0,21904.0,25594.0,0.14417441587872157,7.0,11.855825584121279
Khagrachhari,Chittagong,2000,Aus,0.0,1710.0,1710.0,0.0,5.0,8.0
Khagrachhari,Chittagong,2000,Boro,6065.0,0.0,6065.0,1.0,12.0,4.0
Khagrachhari,Chittagong,2005,Aman,4334.0,19230.0,23564.0,0.1839246307927347,7.0,11.816075369207265
Khagrachhari,Chittagong,2005,Aus,0.0,1501.0,1501.0,0.0,5.0,8.0
Khagrachhari,Chittagong,2005,Boro,7232.0,0.0,7232.0,1.0,12.0,4.0
Khagrachhari,Chittagong,2010,Aman,4720.0,21142.0,25862.0,0.18250715335240894,7.0,11.81749284664759
Khagrachhari,Chittagong,2010,Aus,0.0,1650.0,1650.0,0.0,5.0,8.0
Khagrachhari,Chittagong,2010,Boro,7876.0,0.0,7876.0,1.0,12.0,4.0
Khagrachhari,Chittagong,2015,Aman,4720.0,20707.0,25427.0,0.18562944901089393,7.0,11.814370550989105
Khagrachhari,Chittagong,2015,Aus,0.0,1616.0,1616.0,0.0,5.0,8.0
Khagrachhari,Chittagong,2015,Boro,7876.0,0.0,7876.0,1.0,12.0,4.0
Khulna,Khulna,2000,Aman,922.0,73994.0,74916.0,0.012307117304714614,7.987692882695286,11.987692882695285
Khulna,Khulna,2000,Aus,0.0,5506.0,5506.0,0.0,4.0,8.0
Khulna,Khulna,2000,Boro,31540.0,39427.0,70967.0,0.444431919060972,5.888751109670692,4.555568080939028
Khulna,Khulna,2005,Aman,1083.0,64961.0,66044.0,0.016398158803222096,7.983601841196778,11.983601841196778
Khulna,Khulna,2005,Aus,0.0,4834.0,4834.0,0.0,4.0,8.0
Khulna,Khulna,2005,Boro,37605.0,34614.0,72219.0,0.52070784696548,6.72778631662028,4.47929215303452
Khulna,Khulna,2010,Aman,1180.0,71418.0,72598.0,0.016253891291771124,7.983746108708229,11.983746108708228
Khulna,Khulna,2010,Aus,0.0,5315.0,5315.0,0.0,4.0,8.0
Khulna,Khulna,2010,Boro,40954.0,38055.0,79009.0,0.5183460112139123,6.701806123353036,4.481653988786087
Khulna,Khulna,2015,Aman,1180.0,69950.0,71130.0,0.016589343455644594,7.983410656544355,11.983410656544356
Khulna,Khulna,2015,Aus,0.0,5205.0,5205.0,0.0,4.0,8.0
Khulna,Khulna,2015,Boro,40954.0,37273.0,78227.0,0.5235276822580439,6.758804504838483,4.4764723177419565
Kishoreganj,Dhaka,2000,Aman,2767.0,37137.0,39904.0,0.06934141940657579,7.930658580593424,11.930658580593425
Kishoreganj,Dhaka,2000,Aus,0.0,10174.0,10174.0,0.0,4.0,8.0
Kishoreganj,Dhaka,2000,Boro,95591.0,85466.0,181057.0,0.527960807922367,6.8075688871460365,4.4720391920776335
Kishoreganj,Dhaka,2005,Aman,3250.0,32604.0,35854.0,0.09064539521392313,7.909354604786077,11.909354604786078
Kishoreganj,Dhaka,2005,Aus,0.0,8932.0,8932.0,0.0,4.0,8.0
Kishoreganj,Dhaka,2005,Boro,113972.0,75032.0,189004.0,0.6030136928318978,7.633150621150875,4.396986307168103
Kishoreganj,Dhaka,2010,Aman,3540.0,35845.0,39385.0,0.089881934746731,7.910118065253269,11.910118065253268
Kishoreganj,Dhaka,2010,Aus,0.0,9820.0,9820.0,0.0,4.0,8.0
Kishoreganj,Dhaka,2010,Boro,124123.0,82491.0,206614.0,0.6007482552005189,7.608230807205707,4.399251744799481
Kishoreganj,Dhaka,2015,Aman,3540.0,35108.0,38648.0,0.09159594286897123,7.908404057131029,11.908404057131028
Kishoreganj,Dhaka,2015,Aus,0.0,9618.0,9618.0,0.0,4.0,8.0
Kishoreganj,Dhaka,2015,Boro,124123.0,80795.0,204918.0,0.605720336915254,7.662923706067793,4.394279663084746
Kurigram,Rangpur,2000,Aman,4305.0,65532.0,69837.0,0.06164354138923493,7.0,11.938356458610764
Kurigram,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Kurigram,Rangpur,2000,Boro,58228.0,0.0,58228.0,1.0,12.0,4.0
Kurigram,Rangpur,2005,Aman,5056.0,57532.0,62588.0,0.08078225857991947,7.0,11.91921774142008
Kurigram,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Kurigram,Rangpur,2005,Boro,69425.0,0.0,69425.0,1.0,12.0,4.0
Kurigram,Rangpur,2010,Aman,5506.0,63251.0,68757.0,0.08007911921695246,7.0,11.919920880783048
Kurigram,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Kurigram,Rangpur,2010,Boro,75608.0,0.0,75608.0,1.0,12.0,4.0
Kurigram,Rangpur,2015,Aman,5506.0,61951.0,67457.0,0.08162236684109878,7.0,11.9183776331589
Kurigram,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Kurigram,Rangpur,2015,Boro,75608.0,0.0,75608.0,1.0,12.0,4.0
Kushtia,Khulna,2000,Aman,56580.0,25702.0,82282.0,0.6876352057558154,7.0,11.312364794244184
Kushtia,Khulna,2000,Aus,0.0,13807.0,13807.0,0.0,4.0,8.0
Kushtia,Khulna,2000,Boro,18681.0,10928.0,29609.0,0.6309230301597487,7.940153331757236,4.369076969840251
Kushtia,Khulna,2005,Aman,66449.0,22564.0,89013.0,0.7465089368968577,7.0,11.253491063103143
Kushtia,Khulna,2005,Aus,0.0,12122.0,12122.0,0.0,4.0,8.0
Kushtia,Khulna,2005,Boro,22274.0,9594.0,31868.0,0.6989456508095896,8.688402158905484,4.3010543491904105
Kushtia,Khulna,2010,Aman,72367.0,24807.0,97174.0,0.744715664683969,7.0,11.25528433531603
Kushtia,Khulna,2010,Aus,0.0,13327.0,13327.0,0.0,4.0,8.0
Kushtia,Khulna,2010,Boro,24257.0,10548.0,34805.0,0.6969400948139635,8.666341042953599,4.3030599051860365
Kushtia,Khulna,2015,Aman,72367.0,24297.0,96664.0,0.748644790201109,7.0,11.251355209798891
Kushtia,Khulna,2015,Aus,0.0,13053.0,13053.0,0.0,4.0,8.0
Kushtia,Khulna,2015,Boro,24257.0,10331.0,34588.0,0.7013125939632242,8.714438533595466,4.298687406036776
Lakshmipur,Chittagong,2000,Aman,0.0,66094.0,66094.0,0.0,7.0,12.0
Lakshmipur,Chittagong,2000,Aus,0.0,25360.0,25360.0,0.0,5.0,8.0
Lakshmipur,Chittagong,2000,Boro,10600.0,22045.0,32645.0,0.3247051615867667,4.571756777454434,4.675294838413233
Lakshmipur,Chittagong,2005,Aman,0.0,58025.0,58025.0,0.0,7.0,12.0
Lakshmipur,Chittagong,2005,Aus,0.0,22264.0,22264.0,0.0,5.0,8.0
Lakshmipur,Chittagong,2005,Boro,32109.0,19354.0,51463.0,0.6239239842216738,7.863163826438412,4.3760760157783265
Lakshmipur,Chittagong,2010,Aman,0.0,63793.0,63793.0,0.0,7.0,12.0
Lakshmipur,Chittagong,2010,Aus,0.0,24478.0,24478.0,0.0,5.0,8.0
Lakshmipur,Chittagong,2010,Boro,34969.0,21278.0,56247.0,0.6217042686721069,7.838746955393177,4.378295731327893
Lakshmipur,Chittagong,2015,Aman,0.0,62482.0,62482.0,0.0,7.0,12.0
Lakshmipur,Chittagong,2015,Aus,0.0,23974.0,23974.0,0.0,5.0,8.0
Lakshmipur,Chittagong,2015,Boro,34969.0,20840.0,55809.0,0.6265835259545951,7.8924187855005465,4.3734164740454045
Lalmonirhat,Rangpur,2000,Aman,7687.0,51400.0,59087.0,0.13009629867822026,7.0,11.86990370132178
Lalmonirhat,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Lalmonirhat,Rangpur,2000,Boro,31055.0,0.0,31055.0,1.0,12.0,4.0
Lalmonirhat,Rangpur,2005,Aman,9028.0,45125.0,54153.0,0.1667128321607298,7.0,11.83328716783927
Lalmonirhat,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Lalmonirhat,Rangpur,2005,Boro,37026.0,0.0,37026.0,1.0,12.0,4.0
Lalmonirhat,Rangpur,2010,Aman,9832.0,49611.0,59443.0,0.16540214995878405,7.0,11.834597850041217
Lalmonirhat,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Lalmonirhat,Rangpur,2010,Boro,40324.0,0.0,40324.0,1.0,12.0,4.0
Lalmonirhat,Rangpur,2015,Aman,9832.0,48591.0,58423.0,0.1682898858326344,7.0,11.831710114167366
Lalmonirhat,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Lalmonirhat,Rangpur,2015,Boro,40324.0,0.0,40324.0,1.0,12.0,4.0
Madaripur,Dhaka,2000,Aman,1537.0,15906.0,17443.0,0.08811557644900533,7.0,11.911884423550994
Madaripur,Dhaka,2000,Aus,0.0,1510.0,1510.0,0.0,4.0,8.0
Madaripur,Dhaka,2000,Boro,18439.0,23360.0,41799.0,0.4411349553817077,5.852484509198785,4.0
Madaripur,Dhaka,2005,Aman,1806.0,13965.0,15771.0,0.11451398135818908,7.0,11.88548601864181
Madaripur,Dhaka,2005,Aus,0.0,1325.0,1325.0,0.0,4.0,8.0
Madaripur,Dhaka,2005,Boro,21984.0,20508.0,42492.0,0.5173679751482632,6.691047726630895,4.0
Madaripur,Dhaka,2010,Aman,1966.0,15353.0,17319.0,0.1135169467059299,7.0,11.88648305329407
Madaripur,Dhaka,2010,Aus,0.0,1457.0,1457.0,0.0,4.0,8.0
Madaripur,Dhaka,2010,Boro,23942.0,22547.0,46489.0,0.5150035492266988,6.665039041493687,4.0
Madaripur,Dhaka,2015,Aman,1966.0,15037.0,17003.0,0.1156266541198612,7.0,11.884373345880139
Madaripur,Dhaka,2015,Aus,0.0,1427.0,1427.0,0.0,4.0,8.0
Madaripur,Dhaka,2015,Boro,23942.0,22083.0,46025.0,0.520195545898968,6.722151004888648,4.0
Magura,Khulna,2000,Aman,22755.0,20681.0,43436.0,0.5238742057279676,7.476125794272033,11.476125794272033
Magura,Khulna,2000,Aus,0.0,3960.0,3960.0,0.0,5.0,8.0
Magura,Khulna,2000,Boro,20622.0,0.0,20622.0,1.0,12.0,4.0
Magura,Khulna,2005,Aman,26724.0,18157.0,44881.0,0.5954412780463894,7.40455872195361,11.404558721953611
Magura,Khulna,2005,Aus,0.0,3477.0,3477.0,0.0,5.0,8.0
Magura,Khulna,2005,Boro,24588.0,0.0,24588.0,1.0,12.0,4.0
Magura,Khulna,2010,Aman,29104.0,19961.0,49065.0,0.5931723224294303,7.406827677570569,11.40682767757057
Magura,Khulna,2010,Aus,0.0,3822.0,3822.0,0.0,5.0,8.0
Magura,Khulna,2010,Boro,26778.0,0.0,26778.0,1.0,12.0,4.0
Magura,Khulna,2015,Aman,29104.0,19551.0,48655.0,0.598170794368513,7.401829205631487,11.401829205631486
Magura,Khulna,2015,Aus,0.0,3744.0,3744.0,0.0,5.0,8.0
Magura,Khulna,2015,Boro,26778.0,0.0,26778.0,1.0,12.0,4.0
Manikgonj,Dhaka,2000,Aman,4920.0,0.0,4920.0,1.0,7.0,11.0
Manikgonj,Dhaka,2000,Aus,0.0,0.0,0.0,0.0,,
Manikgonj,Dhaka,2000,Boro,28386.0,0.0,28386.0,1.0,12.0,4.0
Manikgonj,Dhaka,2005,Aman,5778.0,0.0,5778.0,1.0,7.0,11.0
Manikgonj,Dhaka,2005,Aus,0.0,0.0,0.0,0.0,,
Manikgonj,Dhaka,2005,Boro,33844.0,0.0,33844.0,1.0,12.0,4.0
Manikgonj,Dhaka,2010,Aman,6293.0,0.0,6293.0,1.0,7.0,11.0
Manikgonj,Dhaka,2010,Aus,0.0,0.0,0.0,0.0,,
Manikgonj,Dhaka,2010,Boro,36859.0,0.0,36859.0,1.0,12.0,4.0
Manikgonj,Dhaka,2015,Aman,6293.0,0.0,6293.0,1.0,7.0,11.0
Manikgonj,Dhaka,2015,Aus,0.0,0.0,0.0,0.0,,
Manikgonj,Dhaka,2015,Boro,36859.0,0.0,36859.0,1.0,12.0,4.0
Maulavibazar,Sylhet,2000,Aman,0.0,109650.0,109650.0,0.0,8.0,12.0
Maulavibazar,Sylhet,2000,Aus,0.0,22613.0,22613.0,0.0,5.0,8.0
Maulavibazar,Sylhet,2000,Boro,22078.0,0.0,22078.0,1.0,12.0,4.0
Maulavibazar,Sylhet,2005,Aman,0.0,96264.0,96264.0,0.0,8.0,12.0
Maulavibazar,Sylhet,2005,Aus,0.0,19852.0,19852.0,0.0,5.0,8.0
Maulavibazar,Sylhet,2005,Boro,26323.0,0.0,26323.0,1.0,12.0,4.0
Maulavibazar,Sylhet,2010,Aman,0.0,105833.0,105833.0,0.0,8.0,12.0
Maulavibazar,Sylhet,2010,Aus,0.0,21826.0,21826.0,0.0,5.0,8.0
Maulavibazar,Sylhet,2010,Boro,28668.0,0.0,28668.0,1.0,12.0,4.0
Maulavibazar,Sylhet,2015,Aman,0.0,103657.0,103657.0,0.0,8.0,12.0
Maulavibazar,Sylhet,2015,Aus,0.0,21377.0,21377.0,0.0,5.0,8.0
Maulavibazar,Sylhet,2015,Boro,28668.0,0.0,28668.0,1.0,12.0,4.0
Meherpur,Khulna,2000,Aman,18450.0,6573.0,25023.0,0.7373216640690564,7.0,11.262678335930943
Meherpur,Khulna,2000,Aus,0.0,1705.0,1705.0,0.0,4.0,8.0
Meherpur,Khulna,2000,Boro,10190.0,6705.0,16895.0,0.603137022787807,12.0,4.0
Meherpur,Khulna,2005,Aman,21668.0,5771.0,27439.0,0.7896789241590437,7.0,11.210321075840957
Meherpur,Khulna,2005,Aus,0.0,1497.0,1497.0,0.0,4.0,8.0
Meherpur,Khulna,2005,Boro,12149.0,5887.0,18036.0,0.6735972499445554,12.0,4.0
Meherpur,Khulna,2010,Aman,23598.0,6344.0,29942.0,0.7881237058312738,7.0,11.211876294168727
Meherpur,Khulna,2010,Aus,0.0,1645.0,1645.0,0.0,4.0,8.0
Meherpur,Khulna,2010,Boro,13231.0,6472.0,19703.0,0.6715221032330102,12.0,4.0
Meherpur,Khulna,2015,Aman,23598.0,6214.0,29812.0,0.7915604454582047,7.0,11.208439554541796
Meherpur,Khulna,2015,Aus,0.0,1612.0,1612.0,0.0,4.0,8.0
Meherpur,Khulna,2015,Boro,13231.0,6339.0,19570.0,0.6760858456821666,12.0,4.0
Munsigonj,Dhaka,2000,Aman,0.0,11173.0,11173.0,0.0,7.0,12.0
Munsigonj,Dhaka,2000,Aus,0.0,554.0,554.0,0.0,5.0,8.0
Munsigonj,Dhaka,2000,Boro,13344.0,16128.0,29472.0,0.4527687296416938,5.980456026058632,4.0
Munsigonj,Dhaka,2005,Aman,0.0,9809.0,9809.0,0.0,7.0,12.0
Munsigonj,Dhaka,2005,Aus,0.0,486.0,486.0,0.0,5.0,8.0
Munsigonj,Dhaka,2005,Boro,15910.0,14159.0,30069.0,0.5291163656922412,6.820280022614653,4.0
Munsigonj,Dhaka,2010,Aman,0.0,10784.0,10784.0,0.0,7.0,12.0
Munsigonj,Dhaka,2010,Aus,0.0,534.0,534.0,0.0,5.0,8.0
Munsigonj,Dhaka,2010,Boro,17327.0,15567.0,32894.0,0.5267525992582234,6.794278591840457,4.0
Munsigonj,Dhaka,2015,Aman,0.0,10563.0,10563.0,0.0,7.0,12.0
Munsigonj,Dhaka,2015,Aus,0.0,523.0,523.0,0.0,5.0,8.0
Munsigonj,Dhaka,2015,Boro,17327.0,15247.0,32574.0,0.5319273039847732,6.851200343832504,4.0
Mymensingh,Dhaka,2010,Aman,5899.0,148537.0,154436.0,0.03819705250071227,7.9618029474992875,11.961802947499288
Mymensingh,Dhaka,2010,Aus,0.0,1818.0,1818.0,0.0,5.0,8.0
Mymensingh,Dhaka,2010,Boro,201620.0,0.0,201620.0,1.0,12.0,4.0
Mymensingh,Mymensingh,2000,Aman,4612.0,153894.0,158506.0,0.029096690346106773,7.9709033096538935,11.970903309653893
Mymensingh,Mymensingh,2000,Aus,0.0,1883.0,1883.0,0.0,5.0,8.0
Mymensingh,Mymensingh,2000,Boro,155274.0,0.0,155274.0,1.0,12.0,4.0
Mymensingh,Mymensingh,2005,Aman,5417.0,135107.0,140524.0,0.03854857533232758,7.961451424667673,11.961451424667672
Mymensingh,Mymensingh,2005,Aus,0.0,1653.0,1653.0,0.0,5.0,8.0
Mymensingh,Mymensingh,2005,Boro,172356.0,0.0,172356.0,1.0,12.0,4.0
Mymensingh,Mymensingh,2010,Aus,0.0,0.0,0.0,0.0,,
Mymensingh,Mymensingh,2015,Aman,5899.0,145483.0,151382.0,0.038967644766220555,7.96103235523378,11.96103235523378
Mymensingh,Mymensingh,2015,Aus,0.0,1780.0,1780.0,0.0,5.0,8.0
Mymensingh,Mymensingh,2015,Boro,201620.0,0.0,201620.0,1.0,12.0,4.0
Narail,Khulna,2000,Aman,9840.0,15558.0,25398.0,0.38743208126624146,7.0,11.612567918733758
Narail,Khulna,2000,Aus,0.0,2153.0,2153.0,0.0,5.0,8.0
Narail,Khulna,2000,Boro,21350.0,0.0,21350.0,1.0,12.0,4.0
Narail,Khulna,2005,Aman,11556.0,13659.0,25215.0,0.45829863176680546,7.0,11.541701368233195
Narail,Khulna,2005,Aus,0.0,1890.0,1890.0,0.0,5.0,8.0
Narail,Khulna,2005,Boro,25456.0,0.0,25456.0,1.0,12.0,4.0
Narail,Khulna,2010,Aman,12585.0,15016.0,27601.0,0.45596174051664795,7.0,11.544038259483353
Narail,Khulna,2010,Aus,0.0,2078.0,2078.0,0.0,5.0,8.0
Narail,Khulna,2010,Boro,27723.0,0.0,27723.0,1.0,12.0,4.0
Narail,Khulna,2015,Aman,12585.0,14708.0,27293.0,0.4611072436155791,7.0,11.53889275638442
Narail,Khulna,2015,Aus,0.0,2035.0,2035.0,0.0,5.0,8.0
Narail,Khulna,2015,Boro,27723.0,0.0,27723.0,1.0,12.0,4.0
Narayangonj,Dhaka,2000,Aman,922.0,2971.0,3893.0,0.23683534549190854,7.0,11.763164654508092
Narayangonj,Dhaka,2000,Aus,0.0,118.0,118.0,0.0,5.0,8.0
Narayangonj,Dhaka,2000,Boro,14072.0,7084.0,21156.0,0.6651540934013991,8.31669502741539,4.334845906598601
Narayangonj,Dhaka,2005,Aman,1083.0,2608.0,3691.0,0.29341641831481985,7.0,11.70658358168518
Narayangonj,Dhaka,2005,Aus,0.0,104.0,104.0,0.0,5.0,8.0
Narayangonj,Dhaka,2005,Boro,16778.0,6219.0,22997.0,0.7295734226203417,9.025307648823759,4.270426577379658
Narayangonj,Dhaka,2010,Aman,1180.0,2868.0,4048.0,0.29150197628458496,7.0,11.708498023715414
Narayangonj,Dhaka,2010,Aus,0.0,114.0,114.0,0.0,5.0,8.0
Narayangonj,Dhaka,2010,Boro,18272.0,6837.0,25109.0,0.7277071966227249,9.004779162849974,4.272292803377275
Narayangonj,Dhaka,2015,Aman,1180.0,2809.0,3989.0,0.2958134870894961,7.0,11.704186512910503
Narayangonj,Dhaka,2015,Aus,0.0,112.0,112.0,0.0,5.0,8.0
Narayangonj,Dhaka,2015,Boro,18272.0,6697.0,24969.0,0.7317874163963315,9.049661580359645,4.268212583603669
Narsingdi,Dhaka,2000,Aman,3690.0,0.0,3690.0,1.0,7.0,11.0
Narsingdi,Dhaka,2000,Aus,0.0,0.0,0.0,0.0,,
Narsingdi,Dhaka,2000,Boro,30084.0,0.0,30084.0,1.0,12.0,4.0
Narsingdi,Dhaka,2005,Aman,4334.0,0.0,4334.0,1.0,7.0,11.0
Narsingdi,Dhaka,2005,Aus,0.0,0.0,0.0,0.0,,
Narsingdi,Dhaka,2005,Boro,35869.0,0.0,35869.0,1.0,12.0,4.0
Narsingdi,Dhaka,2010,Aman,4720.0,0.0,4720.0,1.0,7.0,11.0
Narsingdi,Dhaka,2010,Aus,0.0,0.0,0.0,0.0,,
Narsingdi,Dhaka,2010,Boro,39064.0,0.0,39064.0,1.0,12.0,4.0
Narsingdi,Dhaka,2015,Aman,4720.0,0.0,4720.0,1.0,7.0,11.0
Narsingdi,Dhaka,2015,Aus,0.0,0.0,0.0,0.0,,
Narsingdi,Dhaka,2015,Boro,39064.0,0.0,39064.0,1.0,12.0,4.0
Natore,Rajshahi,2000,Aman,28597.0,184785.0,213382.0,0.1340178646746211,7.0,11.865982135325378
Natore,Rajshahi,2000,Aus,0.0,26026.0,26026.0,0.0,4.0,8.0
Natore,Rajshahi,2000,Boro,33724.0,0.0,33724.0,1.0,12.0,4.0
Natore,Rajshahi,2005,Aman,33585.0,162227.0,195812.0,0.1715165566972402,7.0,11.82848344330276
Natore,Rajshahi,2005,Aus,0.0,22848.0,22848.0,0.0,4.0,8.0
Natore,Rajshahi,2005,Boro,40208.0,0.0,40208.0,1.0,12.0,4.0
Natore,Rajshahi,2010,Aman,36577.0,178354.0,214931.0,0.1701801973656662,7.0,11.829819802634335
Natore,Rajshahi,2010,Aus,0.0,25120.0,25120.0,0.0,4.0,8.0
Natore,Rajshahi,2010,Boro,43789.0,0.0,43789.0,1.0,12.0,4.0
Natore,Rajshahi,2015,Aman,36577.0,174687.0,211264.0,0.1731340881551045,7.0,11.826865911844896
Natore,Rajshahi,2015,Aus,0.0,24603.0,24603.0,0.0,4.0,8.0
Natore,Rajshahi,2015,Boro,43789.0,0.0,43789.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2000,Aman,19680.0,24864.0,44544.0,0.4418103448275862,7.558189655172414,11.558189655172415
Nawabgonj,Rajshahi,2000,Aus,0.0,3502.0,3502.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2000,Boro,27416.0,0.0,27416.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2005,Aman,23113.0,21829.0,44942.0,0.5142850785456811,7.485714921454319,11.485714921454319
Nawabgonj,Rajshahi,2005,Aus,0.0,3074.0,3074.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2005,Boro,32687.0,0.0,32687.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2010,Aman,25171.0,23998.0,49169.0,0.5119282474730013,7.488071752526999,11.488071752526999
Nawabgonj,Rajshahi,2010,Aus,0.0,3380.0,3380.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2010,Boro,35599.0,0.0,35599.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2015,Aman,25171.0,23505.0,48676.0,0.517113156380968,7.482886843619032,11.482886843619031
Nawabgonj,Rajshahi,2015,Aus,0.0,3311.0,3311.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2015,Boro,35599.0,0.0,35599.0,1.0,12.0,4.0
Netrokona,Dhaka,2010,Aman,7473.0,78703.0,86176.0,0.0867178796880802,7.0,11.91328212031192
Netrokona,Dhaka,2010,Aus,0.0,907.0,907.0,0.0,5.0,8.0
Netrokona,Dhaka,2010,Boro,130423.0,0.0,130423.0,1.0,12.0,4.0
Netrokona,Mymensingh,2000,Aman,5842.0,81541.0,87383.0,0.06685510911733404,7.0,11.933144890882666
Netrokona,Mymensingh,2000,Aus,0.0,940.0,940.0,0.0,5.0,8.0
Netrokona,Mymensingh,2000,Boro,100443.0,0.0,100443.0,1.0,12.0,4.0
Netrokona,Mymensingh,2005,Aman,6862.0,71586.0,78448.0,0.08747195594533959,7.0,11.91252804405466
Netrokona,Mymensingh,2005,Aus,0.0,825.0,825.0,0.0,5.0,8.0
Netrokona,Mymensingh,2005,Boro,115237.0,0.0,115237.0,1.0,12.0,4.0
Netrokona,Mymensingh,2010,Aus,0.0,0.0,0.0,0.0,,
Netrokona,Mymensingh,2015,Aman,7473.0,77085.0,84558.0,0.08837720854324842,7.0,11.911622791456752
Netrokona,Mymensingh,2015,Aus,0.0,889.0,889.0,0.0,5.0,8.0
Netrokona,Mymensingh,2015,Boro,130423.0,0.0,130423.0,1.0,12.0,4.0
Nilphamari,Rangpur,2000,Aman,6150.0,67212.0,73362.0,0.08383086611597285,7.0,11.916169133884027
Nilphamari,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2000,Boro,52405.0,0.0,52405.0,1.0,12.0,4.0
Nilphamari,Rangpur,2005,Aman,7223.0,59007.0,66230.0,0.10905933866827722,7.0,11.890940661331722
Nilphamari,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2005,Boro,61755.0,0.0,61755.0,1.0,12.0,4.0
Nilphamari,Rangpur,2010,Aman,7866.0,64873.0,72739.0,0.1081400624149356,7.0,11.891859937585064
Nilphamari,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2010,Boro,68047.0,0.0,68047.0,1.0,12.0,4.0
Nilphamari,Rangpur,2015,Aman,7866.0,63539.0,71405.0,0.11016035291646244,7.0,11.889839647083537
Nilphamari,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2015,Boro,68047.0,0.0,68047.0,1.0,12.0,4.0
Noagaon,Rajshahi,2000,Aman,70725.0,47962.0,118687.0,0.5958950853926714,7.404104914607329,11.404104914607329
Noagaon,Rajshahi,2000,Aus,0.0,6755.0,6755.0,0.0,5.0,8.0
Noagaon,Rajshahi,2000,Boro,38576.0,0.0,38576.0,1.0,12.0,4.0
Noagaon,Rajshahi,2005,Aman,83061.0,42107.0,125168.0,0.6635961268055733,7.336403873194427,11.336403873194426
Noagaon,Rajshahi,2005,Aus,0.0,5930.0,5930.0,0.0,5.0,8.0
Noagaon,Rajshahi,2005,Boro,45994.0,0.0,45994.0,1.0,12.0,4.0
Noagaon,Rajshahi,2010,Aman,90458.0,46292.0,136750.0,0.6614844606946984,7.338515539305302,11.338515539305302
